trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.1, 'e': 0.9831197056650174}",20,0,-79.63784516728201,"{0: 10, 1: 7, 2: 2, 3: 0, 4: 1}",0
186,False,"{'a': 0.1, 'e': 0.9829362506302315}",25,0,-238.2465658737623,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
187,False,"{'a': 0.1, 'e': 0.9827518126592768}",25,0,-28.640601331647844,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
188,False,"{'a': 0.1, 'e': 0.9825663919365915}",25,0,-156.03588457597496,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
189,False,"{'a': 0.1, 'e': 0.9823799886475959}",20,0,-115.13594790950728,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
190,False,"{'a': 0.1, 'e': 0.9821926029786937}",20,0,-100.96117493058645,"{0: 6, 1: 8, 2: 5, 3: 1, 4: 0}",0
191,False,"{'a': 0.1, 'e': 0.9820042351172703}",20,0,-162.66140230961145,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.9818148852516937}",20,0,-155.86415070961468,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
193,False,"{'a': 0.1, 'e': 0.9816245535713135}",25,0,-35.8634484196804,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
194,False,"{'a': 0.1, 'e': 0.9814332402664617}",20,0,-135.6901579750715,"{0: 10, 1: 1, 2: 4, 3: 5, 4: 0}",0
195,False,"{'a': 0.1, 'e': 0.9812409455284513}",30,0,-176.09120882166482,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
196,False,"{'a': 0.1, 'e': 0.9810476695495772}",30,0,-214.7012546838653,"{0: 12, 1: 8, 2: 5, 3: 3, 4: 2}",0
197,False,"{'a': 0.1, 'e': 0.9808534125231153}",25,0,-120.89208765704053,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
198,False,"{'a': 0.1, 'e': 0.9806581746433226}",20,0,-10.522259178445013,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
199,False,"{'a': 0.1, 'e': 0.9804619561054371}",20,0,-83.62199025825369,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
200,False,"{'a': 0.1, 'e': 0.9802647571056771}",35,0,-155.43656646566862,"{0: 21, 1: 6, 2: 5, 3: 1, 4: 2}",0
201,False,"{'a': 0.1, 'e': 0.9800665778412416}",20,0,-88.82343613871045,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
202,False,"{'a': 0.1, 'e': 0.97986741851031}",25,0,-129.2699327215008,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
203,False,"{'a': 0.1, 'e': 0.9796672793120416}",30,14,-43.45840817794539,"{0: 8, 1: 5, 2: 3, 3: 0, 4: 0}",1
204,False,"{'a': 0.1, 'e': 0.9794661604465754}",20,0,-110.01700705770652,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
205,False,"{'a': 0.1, 'e': 0.9792640621150305}",20,0,-37.229590025864496,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
206,False,"{'a': 0.1, 'e': 0.9790609845195051}",20,0,-85.7696340120871,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.9788569278630767}",25,9,-68.83182035943366,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
208,False,"{'a': 0.1, 'e': 0.978651892349802}",20,0,-7.073274029146362,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
209,False,"{'a': 0.1, 'e': 0.9784458781847165}",20,14,-0.9727959480899528,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.1, 'e': 0.9782388855738344}",25,0,-91.79842580083611,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
211,False,"{'a': 0.1, 'e': 0.9780309147241483}",20,0,-179.04018023305875,"{0: 7, 1: 2, 2: 8, 3: 1, 4: 2}",0
212,False,"{'a': 0.1, 'e': 0.9778219658436289}",30,0,-103.9018838570158,"{0: 19, 1: 6, 2: 2, 3: 2, 4: 1}",0
213,False,"{'a': 0.1, 'e': 0.9776120391412251}",20,0,-108.71395460161692,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
214,False,"{'a': 0.1, 'e': 0.9774011348268636}",35,0,-211.92343590563738,"{0: 18, 1: 1, 2: 13, 3: 1, 4: 2}",0
215,False,"{'a': 0.1, 'e': 0.9771892531114489}",20,0,-152.6221085442446,"{0: 6, 1: 8, 2: 4, 3: 0, 4: 2}",0
216,False,"{'a': 0.1, 'e': 0.9769763942068623}",20,0,-157.39527258606697,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
217,False,"{'a': 0.1, 'e': 0.9767625583259631}",20,6,-17.22114740802694,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
218,False,"{'a': 0.1, 'e': 0.976547745682587}",25,0,-150.0761886624631,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
219,False,"{'a': 0.1, 'e': 0.9763319564915464}",20,0,-313.83158982833856,"{0: 7, 1: 0, 2: 6, 3: 1, 4: 6}",0
220,False,"{'a': 0.1, 'e': 0.9761151909686308}",20,0,-99.59799020716821,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.9758974493306055}",20,0,-114.55699312386906,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.9756787317952123}",25,0,-93.76758872104901,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
223,False,"{'a': 0.1, 'e': 0.9754590385811684}",25,1,-50.45496492793564,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 0}",1
224,False,"{'a': 0.1, 'e': 0.9752383699081674}",25,0,-118.97973371175267,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
225,False,"{'a': 0.1, 'e': 0.9750167259968777}",20,0,-36.352710891043394,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
226,False,"{'a': 0.1, 'e': 0.9747941070689433}",20,0,-203.27717952167686,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 5}",0
227,False,"{'a': 0.1, 'e': 0.974570513346983}",20,0,-19.478817624408354,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
228,False,"{'a': 0.1, 'e': 0.9743459450545906}",20,0,-91.26669077972464,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
229,False,"{'a': 0.1, 'e': 0.9741204024163344}",25,0,-65.44472665376746,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
230,False,"{'a': 0.1, 'e': 0.9738938856577568}",30,0,-136.33375926839054,"{0: 14, 1: 7, 2: 8, 3: 0, 4: 1}",0
231,False,"{'a': 0.1, 'e': 0.9736663950053749}",30,0,-210.69002912258904,"{0: 18, 1: 5, 2: 2, 3: 1, 4: 4}",0
232,False,"{'a': 0.1, 'e': 0.9734379306866789}",20,0,-73.85969374835274,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
233,False,"{'a': 0.1, 'e': 0.9732084929301336}",25,18,5.312372775838242,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.1, 'e': 0.9729780819651762}",25,4,-37.99208151182505,"{0: 12, 1: 7, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.1, 'e': 0.9727466980222181}",25,0,-117.44887094133456,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
236,False,"{'a': 0.1, 'e': 0.972514341332643}",25,4,-79.11322164272414,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 1}",1
237,False,"{'a': 0.1, 'e': 0.9722810121288076}",20,0,-68.16331581984123,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
238,False,"{'a': 0.1, 'e': 0.9720467106440411}",20,6,-47.04744045251668,"{0: 7, 1: 4, 2: 2, 3: 1, 4: 0}",1
239,False,"{'a': 0.1, 'e': 0.971811437112645}",20,0,-109.08281081093745,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
240,False,"{'a': 0.1, 'e': 0.9715751917698927}",20,0,-87.28895714127415,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
241,False,"{'a': 0.1, 'e': 0.9713379748520297}",25,0,-129.2139711751931,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 2}",0
242,False,"{'a': 0.1, 'e': 0.9710997865962726}",20,3,-81.6078193042883,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
243,False,"{'a': 0.1, 'e': 0.97086062724081}",20,0,-56.00563066573959,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
244,False,"{'a': 0.1, 'e': 0.970620497024801}",20,0,-104.17448440246177,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
245,False,"{'a': 0.1, 'e': 0.9703793961883759}",20,2,-53.140255196563125,"{0: 9, 1: 7, 2: 1, 3: 1, 4: 0}",1
246,False,"{'a': 0.1, 'e': 0.9701373249726354}",20,0,-85.68862419769944,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
247,False,"{'a': 0.1, 'e': 0.9698942836196508}",20,15,2.873766993459401,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.1, 'e': 0.9696502723724634}",20,0,-43.89100899106732,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
249,False,"{'a': 0.1, 'e': 0.9694052914750845}",30,0,-61.55007136365986,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
250,False,"{'a': 0.1, 'e': 0.9691593411724948}",30,0,-241.95615929537874,"{0: 14, 1: 4, 2: 8, 3: 0, 4: 4}",0
251,False,"{'a': 0.1, 'e': 0.9689124217106447}",35,0,-222.2676602419981,"{0: 16, 1: 3, 2: 13, 3: 1, 4: 2}",0
252,False,"{'a': 0.1, 'e': 0.9686645333364537}",20,0,-51.98208277677458,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
253,False,"{'a': 0.1, 'e': 0.9684156762978101}",20,0,-87.10121069597302,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.9681658508435709}",20,0,-108.78173745939932,"{0: 13, 1: 4, 2: 0, 3: 1, 4: 2}",0
255,False,"{'a': 0.1, 'e': 0.9679150572235615}",20,11,-50.32872466740735,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
256,False,"{'a': 0.1, 'e': 0.9676632956885756}",25,0,-61.625524724708,"{0: 14, 1: 7, 2: 4, 3: 0, 4: 0}",0
257,False,"{'a': 0.1, 'e': 0.9674105664903746}",30,0,-64.5218472256173,"{0: 19, 1: 4, 2: 7, 3: 0, 4: 0}",0
258,False,"{'a': 0.1, 'e': 0.9671568698816877}",25,0,-146.0111913053675,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
259,False,"{'a': 0.1, 'e': 0.9669022061162115}",25,0,-199.8152962223383,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
260,False,"{'a': 0.1, 'e': 0.9666465754486098}",25,0,-115.47086996318346,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
261,False,"{'a': 0.1, 'e': 0.9663899781345132}",20,0,-63.02053389784522,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
262,False,"{'a': 0.1, 'e': 0.966132414430519}",20,0,-99.82536976004047,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
263,False,"{'a': 0.1, 'e': 0.9658738845941909}",30,6,-101.04687628992349,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 2}",1
264,False,"{'a': 0.1, 'e': 0.9656143888840587}",20,0,-25.04776530541365,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
265,False,"{'a': 0.1, 'e': 0.965353927559618}",30,0,-136.65875224464284,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
266,False,"{'a': 0.1, 'e': 0.9650925008813303}",25,0,-79.410828669022,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
267,False,"{'a': 0.1, 'e': 0.9648301091106221}",20,0,-124.638794113284,"{0: 9, 1: 6, 2: 3, 3: 0, 4: 2}",0
268,False,"{'a': 0.1, 'e': 0.9645667525098851}",25,0,-84.16661718037219,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
269,False,"{'a': 0.1, 'e': 0.9643024313424761}",30,0,-116.33119424701094,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
270,False,"{'a': 0.1, 'e': 0.964037145872716}",30,0,-127.37982976716266,"{0: 21, 1: 5, 2: 0, 3: 2, 4: 2}",0
271,False,"{'a': 0.1, 'e': 0.9637708963658905}",20,0,-143.50093802322326,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
272,False,"{'a': 0.1, 'e': 0.9635036830882489}",30,13,-108.25032368793953,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
273,False,"{'a': 0.1, 'e': 0.9632355063070045}",20,0,-51.453450314800534,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
274,False,"{'a': 0.1, 'e': 0.962966366290334}",20,8,-47.976279284312724,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
275,False,"{'a': 0.1, 'e': 0.9626962633073776}",30,0,-159.30612876826083,"{0: 14, 1: 6, 2: 8, 3: 1, 4: 1}",0
276,False,"{'a': 0.1, 'e': 0.962425197628238}",30,0,-105.95614847017339,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
277,False,"{'a': 0.1, 'e': 0.9621531695239809}",30,0,-169.93875149023455,"{0: 18, 1: 5, 2: 4, 3: 0, 4: 3}",0
278,False,"{'a': 0.1, 'e': 0.9618801792666346}",20,0,-163.19117560790315,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
279,False,"{'a': 0.1, 'e': 0.9616062271291891}",20,0,-154.06103433315204,"{0: 14, 1: 1, 2: 0, 3: 2, 4: 3}",0
280,False,"{'a': 0.1, 'e': 0.9613313133855966}",25,8,-101.01497734870071,"{0: 8, 1: 3, 2: 4, 3: 1, 4: 1}",1
281,False,"{'a': 0.1, 'e': 0.9610554383107709}",20,0,-228.8580068061766,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 5}",0
282,False,"{'a': 0.1, 'e': 0.960778602180587}",20,0,-72.72074121184036,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
283,False,"{'a': 0.1, 'e': 0.9605008052718809}",25,0,-56.854103006667835,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
284,False,"{'a': 0.1, 'e': 0.9602220478624496}",20,12,-14.386371233573295,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
285,False,"{'a': 0.1, 'e': 0.9599423302310505}",20,0,-215.20523967807097,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
286,False,"{'a': 0.1, 'e': 0.9596616526574011}",35,0,-205.38443337794612,"{0: 21, 1: 3, 2: 7, 3: 1, 4: 3}",0
287,False,"{'a': 0.1, 'e': 0.959380015422179}",25,13,-91.57689299434153,"{0: 6, 1: 1, 2: 2, 3: 2, 4: 1}",1
288,False,"{'a': 0.1, 'e': 0.9590974188070215}",20,0,-52.79663888985164,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
289,False,"{'a': 0.1, 'e': 0.9588138630945251}",20,0,-93.07523186859912,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
290,False,"{'a': 0.1, 'e': 0.9585293485682455}",20,0,-147.2009581264861,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
291,False,"{'a': 0.1, 'e': 0.9582438755126972}",25,0,-65.50508877905742,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
292,False,"{'a': 0.1, 'e': 0.9579574442133532}",25,0,-117.44845877323058,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
293,False,"{'a': 0.1, 'e': 0.9576700549566448}",25,0,-143.40255720471583,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
294,False,"{'a': 0.1, 'e': 0.9573817080299614}",25,3,-46.96564718173023,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 0}",1
295,False,"{'a': 0.1, 'e': 0.9570924037216496}",25,0,-39.37430498802426,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.9568021423210139}",25,0,-129.2644161376968,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.9565109241183156}",30,0,-94.67890988593261,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
298,False,"{'a': 0.1, 'e': 0.9562187494047729}",20,0,-41.5136038077537,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.1, 'e': 0.9559256184725605}",20,0,-31.023869395615584,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
300,False,"{'a': 0.1, 'e': 0.9556315316148093}",20,0,-105.38990519141676,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
301,False,"{'a': 0.1, 'e': 0.955336489125606}",20,0,-66.13119018210462,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
302,False,"{'a': 0.1, 'e': 0.9550404912999932}",25,0,-90.26164595411012,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
303,False,"{'a': 0.1, 'e': 0.9547435384339689}",20,0,-49.1021263733678,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
304,False,"{'a': 0.1, 'e': 0.9544456308244855}",25,0,-65.98880682020928,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
305,False,"{'a': 0.1, 'e': 0.9541467687694509}",30,0,-85.99019879833223,"{0: 17, 1: 7, 2: 5, 3: 1, 4: 0}",0
306,False,"{'a': 0.1, 'e': 0.9538469525677271}",20,0,-72.69485581141946,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
307,False,"{'a': 0.1, 'e': 0.9535461825191301}",30,9,-139.72645236870858,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 2}",1
308,False,"{'a': 0.1, 'e': 0.9532444589244301}",30,0,-205.51831690663414,"{0: 13, 1: 7, 2: 7, 3: 0, 4: 3}",0
309,False,"{'a': 0.1, 'e': 0.9529417820853506}",20,0,-105.33965762508369,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
310,False,"{'a': 0.1, 'e': 0.9526381523045685}",25,0,-196.7723269386238,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
311,False,"{'a': 0.1, 'e': 0.9523335698857134}",20,0,-53.31837275128739,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
312,False,"{'a': 0.1, 'e': 0.9520280351333678}",20,0,-32.31064024061871,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
313,False,"{'a': 0.1, 'e': 0.9517215483530664}",20,0,-95.09469261523854,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
314,False,"{'a': 0.1, 'e': 0.9514141098512959}",25,0,-119.9481954030493,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.951105719935495}",25,0,-160.52650870355117,"{0: 12, 1: 6, 2: 4, 3: 1, 4: 2}",0
316,False,"{'a': 0.1, 'e': 0.9507963789140532}",20,0,-29.746998988227396,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
317,False,"{'a': 0.1, 'e': 0.9504860870963119}",20,0,-111.40061808839586,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
318,False,"{'a': 0.1, 'e': 0.9501748447925626}",25,0,-143.63506065353053,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
319,False,"{'a': 0.1, 'e': 0.9498626523140478}",20,0,-153.8148347195494,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
320,False,"{'a': 0.1, 'e': 0.9495495099729597}",20,0,-151.7147328112024,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
321,False,"{'a': 0.1, 'e': 0.9492354180824408}",20,0,-112.8141669871403,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
322,False,"{'a': 0.1, 'e': 0.948920376956583}",35,0,-146.64428944174233,"{0: 21, 1: 4, 2: 8, 3: 0, 4: 2}",0
323,False,"{'a': 0.1, 'e': 0.9486043869104273}",25,0,-242.62361434984592,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 5}",0
324,False,"{'a': 0.1, 'e': 0.9482874482599637}",20,10,-22.05745096446235,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
325,False,"{'a': 0.1, 'e': 0.9479695613221308}",20,0,-138.83390555812218,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
326,False,"{'a': 0.1, 'e': 0.9476507264148157}",25,0,-110.51104470780099,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
327,False,"{'a': 0.1, 'e': 0.9473309438568531}",25,0,-121.43953631653609,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
328,False,"{'a': 0.1, 'e': 0.9470102139680256}",30,0,-169.04181014599322,"{0: 14, 1: 6, 2: 8, 3: 0, 4: 2}",0
329,False,"{'a': 0.1, 'e': 0.9466885370690631}",20,0,-91.15538984657688,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
330,False,"{'a': 0.1, 'e': 0.9463659134816423}",30,0,-90.7860105739881,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
331,False,"{'a': 0.1, 'e': 0.946042343528387}",25,0,-133.87968506688122,"{0: 13, 1: 6, 2: 4, 3: 0, 4: 2}",0
332,False,"{'a': 0.1, 'e': 0.9457178275328669}",20,0,-74.26737221572517,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",0
333,False,"{'a': 0.1, 'e': 0.9453923658195982}",20,0,-98.18962308377837,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
334,False,"{'a': 0.1, 'e': 0.9450659587140423}",25,0,-90.09814173491412,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
335,False,"{'a': 0.1, 'e': 0.9447386065426066}",20,0,-88.35905507895941,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
336,False,"{'a': 0.1, 'e': 0.944410309632643}",25,0,-123.82361808379133,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
337,False,"{'a': 0.1, 'e': 0.9440810683124485}",20,0,-110.14564916488729,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",1
338,False,"{'a': 0.1, 'e': 0.9437508829112643}",25,0,-157.24636315757246,"{0: 11, 1: 6, 2: 6, 3: 0, 4: 2}",0
339,False,"{'a': 0.1, 'e': 0.9434197537592759}",25,0,-98.67555861166248,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
340,False,"{'a': 0.1, 'e': 0.9430876811876123}",20,0,-87.31495274611754,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
341,False,"{'a': 0.1, 'e': 0.9427546655283462}",35,12,-128.74617191730408,"{0: 14, 1: 0, 2: 5, 3: 3, 4: 1}",1
342,False,"{'a': 0.1, 'e': 0.9424207071144931}",25,0,-173.3254830609917,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
343,False,"{'a': 0.1, 'e': 0.9420858062800114}",20,0,-145.50362554898697,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
344,False,"{'a': 0.1, 'e': 0.941749963359802}",20,6,-22.942543141294667,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
345,False,"{'a': 0.1, 'e': 0.9414131786897075}",25,0,-122.4765333842684,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
346,False,"{'a': 0.1, 'e': 0.941075452606513}",20,0,-98.51710982826057,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
347,False,"{'a': 0.1, 'e': 0.9407367854479443}",20,0,-87.72954478441261,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
348,False,"{'a': 0.1, 'e': 0.9403971775526684}",20,0,-195.9958674403055,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
349,False,"{'a': 0.1, 'e': 0.9400566292602934}",30,17,-10.902420043726561,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.1, 'e': 0.9397151409113674}",20,10,-25.020658517388938,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
351,False,"{'a': 0.1, 'e': 0.9393727128473789}",25,0,-97.31007036438966,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
352,False,"{'a': 0.1, 'e': 0.9390293454107558}",20,0,-57.30361629843623,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
353,False,"{'a': 0.1, 'e': 0.9386850389448655}",25,0,-104.6574657300561,"{0: 13, 1: 4, 2: 6, 3: 2, 4: 0}",0
354,False,"{'a': 0.1, 'e': 0.9383397937940146}",30,0,-177.49649215214018,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
355,False,"{'a': 0.1, 'e': 0.937993610303448}",20,0,-62.40702719268594,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
356,False,"{'a': 0.1, 'e': 0.9376464888193493}",25,0,-75.32163398930038,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
357,False,"{'a': 0.1, 'e': 0.9372984296888399}",30,0,-159.24612473705372,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
358,False,"{'a': 0.1, 'e': 0.9369494332599789}",20,0,-120.28566271481237,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
359,False,"{'a': 0.1, 'e': 0.9365994998817627}",20,0,-84.44864582684097,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
360,False,"{'a': 0.1, 'e': 0.9362486299041247}",25,12,-51.1859496972158,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
361,False,"{'a': 0.1, 'e': 0.9358968236779348}",25,0,-137.68274875680305,"{0: 15, 1: 5, 2: 1, 3: 2, 4: 2}",0
362,False,"{'a': 0.1, 'e': 0.9355440815549994}",25,17,-27.49428027743714,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
363,False,"{'a': 0.1, 'e': 0.9351904038880602}",25,0,-124.1021743918615,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
364,False,"{'a': 0.1, 'e': 0.9348357910307951}",30,0,-223.29347135546251,"{0: 15, 1: 3, 2: 6, 3: 4, 4: 2}",0
365,False,"{'a': 0.1, 'e': 0.9344802433378168}",20,0,-78.57734890933737,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
366,False,"{'a': 0.1, 'e': 0.9341237611646731}",20,0,-195.76937938540257,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
367,False,"{'a': 0.1, 'e': 0.933766344867846}",20,0,-120.73844855082294,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
368,False,"{'a': 0.1, 'e': 0.933407994804752}",20,13,7.346805357501471,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
